1.476268163619617546e+01,1.044881173584144562e-05
1.458759678895367529e+01,1.103530757973203436e-05
1.470476742744775756e+01,1.062595856637926772e-05
1.478510492396855547e+01,1.041178347804816440e-05
1.473721642073278204e+01,1.052656807587482035e-05
1.476085150822455105e+01,1.045725639414740726e-05
1.474901581789555749e+01,1.053569758369121701e-05
1.471633441364863870e+01,1.055131997418357059e-05
1.477453959534612871e+01,1.044655800797045231e-05
1.467679844115511045e+01,1.072734266927000135e-05
1.486694848812692094e+01,1.029168652166845277e-05
1.485000768128848136e+01,1.034348042594501749e-05
1.467835831206588892e+01,1.076470834959764034e-05
1.470044986556128208e+01,1.063594663719413802e-05
1.467799013649759132e+01,1.071490896720206365e-05
1.476564306749680888e+01,1.045341468852711841e-05
1.487663561522607480e+01,1.024173707264708355e-05
1.467918316458471395e+01,1.070400594471720979e-05
1.478502994972110329e+01,1.040559618559200317e-05
1.468049283654938897e+01,1.068761048372834921e-05
1.470064153906205284e+01,1.066983077180339023e-05
1.470014954390827278e+01,1.064124626282136887e-05
1.470044005341602045e+01,1.066778077074559405e-05
1.468636526800708708e+01,1.065308970282785594e-05
1.467366800083308576e+01,1.072764916898449883e-05
1.475160226042043021e+01,1.046547640726203099e-05
1.478150879555830599e+01,1.039416747516952455e-05
1.470413433558338134e+01,1.061322018358623609e-05
1.477489939300276589e+01,1.045125191012630239e-05
1.468160179678505806e+01,1.073210569302318618e-05
1.437959248227604192e+01,1.220687681779963896e-05
1.467259451311423035e+01,1.073843304766342044e-05
1.473165160976991039e+01,1.057699500961462036e-05
1.435835874430091330e+01,1.239869561686646193e-05
1.468733520913038681e+01,1.069354493665741757e-05
1.475602666047597289e+01,1.047710611601360142e-05
1.493744298115841396e+01,1.022630294755799696e-05
1.468131542324964478e+01,1.069437348633073270e-05
1.478384067656105394e+01,1.040598635881906375e-05
1.467808084243993250e+01,1.070562029781285673e-05
1.467744907903193230e+01,1.070004236680688336e-05
1.470972349741596119e+01,1.061672992364037782e-05
1.470717704835297468e+01,1.062507635651854798e-05
1.477966178147316967e+01,1.043276188283925876e-05
1.492807980843820559e+01,1.018005059449933469e-05
1.436480442893843801e+01,1.237170545209664851e-05
1.470540744426359225e+01,1.064365187630755827e-05
1.454874407203737086e+01,1.130432974605355412e-05
1.467590107014672007e+01,1.072091163223376498e-05
1.473041447232775703e+01,1.055163920682389289e-05
1.469862795934266408e+01,1.068196161213563755e-05
1.463432415275631016e+01,1.094494382414268330e-05
1.464545448632554425e+01,1.088903627532999963e-05
1.470147147336042082e+01,1.064066054823342711e-05
1.477821624308037585e+01,1.045382123265881091e-05
1.477855357046635554e+01,1.043427073454950005e-05
1.467297685282094832e+01,1.076112403097795323e-05
1.494193482549914975e+01,1.017875365505460650e-05
1.476026885617604911e+01,1.047662772180046886e-05
1.449255596054383588e+01,1.151197557192062959e-05
1.493522165166182702e+01,1.020521904138149694e-05
1.472933970827056349e+01,1.058280304278014228e-05
1.470079760227493360e+01,1.068679648597026244e-05
1.474528272597591716e+01,1.056172823155065998e-05
1.476257817837705133e+01,1.044437703967560083e-05
1.469139148299900199e+01,1.067281664290931076e-05
1.469970227979341182e+01,1.066937784344190732e-05
1.486723385374954987e+01,1.032703403325285763e-05
1.476235868799568607e+01,1.047143450705334544e-05
1.467414350315608473e+01,1.073082239599898458e-05
1.493632432423614453e+01,1.025543861032929271e-05
1.470403749630541235e+01,1.063942909240722656e-05
1.468567130839775814e+01,1.067766515916446224e-05
1.470322903308940710e+01,1.061313014361076057e-05
1.474458819072153481e+01,1.048755166266346350e-05
1.471330375894051201e+01,1.060410431819036603e-05
1.476231329617710308e+01,1.045311273628612980e-05
1.492323398605996054e+01,1.028608949127374217e-05
1.493459479802461942e+01,1.027472080750158057e-05
1.486107657998602960e+01,1.026977224682923406e-05
1.488101587147158611e+01,1.022655123961158097e-05
1.454751937217992541e+01,1.126121514971600845e-05
1.469045615534959026e+01,1.066321965481620282e-05
1.476938691167675444e+01,1.049061211233492941e-05
1.468713600869183722e+01,1.069693644240032881e-05
1.480899265465055237e+01,1.033713124343194067e-05
1.493812506062899459e+01,1.020708896248834208e-05
1.473216035169848226e+01,1.053222786140395328e-05
1.465480026112880907e+01,1.076658099918859079e-05
1.478589912066586010e+01,1.040230017679277807e-05
1.470794184989680531e+01,1.066688946593785658e-05
1.492941241266035846e+01,1.017123486235504970e-05
1.470124262944348104e+01,1.065639662556350231e-05
1.470960204369965041e+01,1.062702085619093850e-05
1.467918005551810978e+01,1.069867903424892575e-05
1.475265355749697704e+01,1.047305522661190480e-05
1.468593877217207577e+01,1.076910120900720358e-05
1.478138685907821070e+01,1.044864438881631941e-05
1.487198623466993119e+01,1.025894744088873267e-05
1.468747963209506402e+01,1.065699689206667244e-05
1.493078667893112410e+01,1.015054658637382090e-05
1.487059407248531961e+01,1.026990321406628937e-05
1.474534029625725218e+01,1.052946117852116004e-05
1.473183070953786000e+01,1.058039742929395288e-05
1.476198811855993753e+01,1.042437725118361413e-05
1.470104918544220851e+01,1.063021954905707389e-05
1.493413527235768079e+01,1.018776856653857976e-05
1.493495104189515743e+01,1.017781141854356974e-05
1.489549737289638109e+01,1.022426749841542915e-05
1.479500417781972210e+01,1.040801362250931561e-05
1.470041524942696753e+01,1.064262323779985309e-05
1.448291392399995736e+01,1.162975877377903089e-05
1.479825297750467605e+01,1.037327183439629152e-05
1.468628657530594239e+01,1.066995537257753313e-05
1.470811409100651623e+01,1.058646103047067299e-05
1.475596048032988783e+01,1.048672493197955191e-05
1.474101871456407409e+01,1.051207163982326165e-05
1.476066765062370578e+01,1.049789443641202524e-05
1.471901616612345265e+01,1.061460898199584335e-05
1.454777573357220355e+01,1.127616815210785717e-05
1.489449375432455369e+01,1.023942240863107145e-05
1.477973894471917049e+01,1.045284989231731743e-05
1.471235937334983035e+01,1.063330728356959298e-05
1.450715555250175726e+01,1.151440756075317040e-05
1.456407842553569054e+01,1.125789913203334436e-05
1.458585559065285686e+01,1.114231326937442645e-05
1.474237867368617394e+01,1.051950403052615002e-05
1.478489434111756751e+01,1.038746722770156339e-05
1.469140369178891703e+01,1.064426032826304436e-05
1.468603945506155561e+01,1.063134095602435991e-05
1.470435740253944878e+01,1.065248761733528227e-05
1.470200119620420587e+01,1.061498460330767557e-05
1.476324689272074053e+01,1.047252317221136764e-05
1.486285232921559718e+01,1.029806026053847745e-05
1.487778997230672928e+01,1.024680204864125699e-05
1.479652919245640952e+01,1.038814843923319131e-05
1.468998250216802504e+01,1.066510685632238165e-05
1.478655269735378042e+01,1.044105647451942787e-05
1.470111843693371689e+01,1.066675486072199419e-05
1.478368836727960733e+01,1.044061082211555913e-05
1.426199434198447591e+01,1.316030466114170849e-05
1.469074964463137967e+01,1.070616326614981517e-05
1.467527990638064317e+01,1.076186981663340703e-05
1.475643743003127994e+01,1.055613483913475648e-05
1.469320156295890634e+01,1.070715461537474766e-05
1.493592213876893737e+01,1.018816874420735985e-05
1.467872196147015451e+01,1.072647410182980821e-05
1.471517093918399866e+01,1.060405338648706675e-05
1.476558498698227240e+01,1.046008583216462284e-05
1.467017011928804138e+01,1.070291637006448582e-05
1.475252747389461305e+01,1.050475020747398958e-05
1.474642692037952152e+01,1.049870479619130492e-05
1.486799277191218316e+01,1.031974170473404229e-05
1.468149657069788638e+01,1.072701252269325778e-05
1.494137447413045727e+01,1.018285729514900595e-05
1.468891078869837941e+01,1.067222910933196545e-05
1.467396274749949470e+01,1.069420977728441358e-05
1.455274980017015807e+01,1.125541075452929363e-05
1.476621972463090060e+01,1.044159216689877212e-05
1.474820654615679949e+01,1.050767059496138245e-05
1.468606550199955407e+01,1.070990310836350545e-05
1.487116141236982081e+01,1.031648571370169520e-05
1.435196728763382268e+01,1.242727830685907975e-05
1.469947591160683054e+01,1.065961714630248025e-05
1.435906987353987496e+01,1.237810647580772638e-05
1.476790984394507511e+01,1.043340034811990336e-05
1.493045465962551432e+01,1.022774358716560528e-05
1.471376024149711093e+01,1.056645760399987921e-05
1.465741576416378855e+01,1.076980697689577937e-05
1.476712892249468290e+01,1.045669523591641337e-05
1.472266134313208852e+01,1.057586723618442193e-05
1.493865444930332842e+01,1.019368301058420911e-05
1.476421594056049358e+01,1.041523046296788380e-05
1.476446758361896272e+01,1.043751581164542586e-05
1.487902302824086220e+01,1.027572398015763611e-05
1.449265903825889090e+01,1.151933520304737613e-05
1.477079467367850718e+01,1.047266505338484421e-05
1.469475017078744017e+01,1.066138065652921796e-05
1.487569180611047059e+01,1.022001924866344780e-05
1.493213111547807870e+01,1.018845432554371655e-05
1.475554655324851794e+01,1.048293052008375525e-05
1.470342290655060324e+01,1.060767044691601768e-05
1.444639172816250117e+01,1.181219340651296079e-05
1.477221683099312699e+01,1.044823693518992513e-05
1.470138347751002783e+01,1.060090744431363419e-05
1.487208833262377716e+01,1.028269889502553269e-05
1.474266859898311033e+01,1.057186273101251572e-05
1.472913781021421364e+01,1.051744311553193256e-05
1.468943723433352311e+01,1.068841629603412002e-05
1.478499743573478575e+01,1.037095898936968297e-05
1.476359356625729191e+01,1.046590568876126781e-05
1.476944941158813052e+01,1.042881558532826602e-05
1.471582319529139227e+01,1.060967588273342699e-05
1.467819677872227757e+01,1.073170096788089722e-05
1.475758512545248280e+01,1.046593661158112809e-05
1.480323001739562550e+01,1.038117261487059295e-05
1.493280775654094938e+01,1.019744286168133840e-05
1.471595127358323296e+01,1.061393868440063670e-05
1.476885053044735230e+01,1.042905478243483230e-05
1.473412143410718933e+01,1.050396076607285067e-05
1.455444178670372679e+01,1.123268884839490056e-05
1.466646947330851347e+01,1.079262256098445505e-05
1.468020982335725932e+01,1.071444694389356300e-05
1.475678625414878731e+01,1.050511127687059343e-05
1.478471913707636531e+01,1.042456642608158290e-05
1.465198272923864486e+01,1.075878753908909857e-05
1.446970945588699742e+01,1.166575111710699275e-05
1.478880872432837279e+01,1.035406694427365437e-05
1.470235026937342937e+01,1.062632600223878399e-05
1.475650147524505051e+01,1.049227375915506855e-05
1.487148685500840983e+01,1.026134850690141320e-05
1.476575733864416229e+01,1.048757985699921846e-05
1.470605184172732294e+01,1.061383773048873991e-05
1.452111569473592212e+01,1.138864172389730811e-05
1.486592272261832193e+01,1.025062465487280861e-05
1.487907070436512136e+01,1.023095228447346017e-05
1.488764185139506679e+01,1.022727701638359576e-05
1.471906343557092001e+01,1.059870464814594015e-05
1.476047348496929423e+01,1.046870238496921957e-05
1.489295795974884129e+01,1.022536525852046907e-05
1.463917683044260443e+01,1.081949449144303799e-05
1.470419893778148435e+01,1.062501632986823097e-05
1.476597457377979339e+01,1.051492017722921446e-05
1.461137196788332382e+01,1.100684676202945411e-05
1.479493024398641943e+01,1.036195590131683275e-05
1.427458028651907895e+01,1.301201700698584318e-05
1.469493091880481828e+01,1.066215099854161963e-05
1.471820842773773386e+01,1.061696548276813701e-05
1.487544569796462390e+01,1.025705205393023789e-05
1.477514989659023392e+01,1.043896554620005190e-05
1.469353186766926633e+01,1.065650030795950443e-05
1.470359148275008110e+01,1.064404932549223304e-05
1.474607276868693795e+01,1.051883918989915401e-05
1.487031079784574672e+01,1.030973726301454008e-05
1.487464909471804475e+01,1.030942621582653373e-05
1.472529384525581797e+01,1.057367717294255272e-05
1.471373509736298324e+01,1.059734404407208785e-05
1.475798659621734110e+01,1.047709156409837306e-05
1.471252490602808294e+01,1.061611510522197932e-05
1.486097699546410489e+01,1.033645003190031275e-05
1.475627930489996942e+01,1.050390619639074430e-05
1.470985916749258315e+01,1.058519956131931394e-05
1.485889934727274486e+01,1.035211880662245676e-05
1.455250283867389172e+01,1.123369565902976319e-05
1.472291479370019296e+01,1.060013346432242543e-05
1.487192637275875562e+01,1.026663085212931037e-05
1.488011487531494126e+01,1.025360052153700963e-05
1.470972026240184327e+01,1.062124556483468041e-05
1.475908301600191130e+01,1.046585930453147739e-05
1.486369158032021254e+01,1.024936318572144955e-05
1.488473230575612938e+01,1.019339742924785241e-05
1.468103095989321183e+01,1.076106764230644330e-05
1.445026182522429181e+01,1.175892975879833102e-05
1.465413925363519887e+01,1.076370153896277770e-05
1.479130911558367956e+01,1.039872677210951224e-05
1.471605632720609869e+01,1.062902629200834781e-05
1.445367288942056483e+01,1.171189614979084581e-05
1.476741061090648088e+01,1.049142065312480554e-05
1.470739970647980321e+01,1.064845946530112997e-05
1.469031751615277770e+01,1.070128109859069809e-05
1.479928894345039758e+01,1.039722064888337627e-05
1.470010236243506796e+01,1.063453782990109175e-05
1.477278343414770134e+01,1.043174506776267663e-05
1.468167517927111376e+01,1.068688015948282555e-05
1.487416761196007542e+01,1.019279079628176987e-05
1.486457265683548279e+01,1.021312345983460546e-05
1.477164968572881598e+01,1.042773055814905092e-05
1.487827905625973735e+01,1.024580251396400854e-05
1.476693139204000893e+01,1.045106455421773717e-05
1.472828375728280470e+01,1.055383563652867451e-05
1.487811838695996691e+01,1.023274580802535638e-05
1.487173657106767344e+01,1.024789708026219159e-05
1.475066871423128312e+01,1.055437496688682586e-05
1.471139396768082008e+01,1.062970204657176509e-05
1.470509669297094035e+01,1.062641149474075064e-05
1.464512607764464747e+01,1.080208858184050769e-05
1.487441235829214214e+01,1.024260382109787315e-05
1.475978548182142802e+01,1.049407819664338604e-05
1.475834217938578519e+01,1.050963783200131729e-05
1.471999553733163069e+01,1.059261740010697395e-05
1.475882589357020791e+01,1.046337365551153198e-05
1.476255879369815993e+01,1.048482863552635536e-05
1.470843835171440261e+01,1.060809609043644741e-05
1.459929180581839425e+01,1.104814418795285746e-05
1.471744358999442426e+01,1.057327426678966731e-05
1.472614273869582036e+01,1.058929319697199389e-05
1.478147797676933806e+01,1.041931045620003715e-05
1.477649050635305628e+01,1.041752875607926399e-05
1.478507350534163933e+01,1.040312599798198789e-05
1.457212326013159043e+01,1.116194107453338802e-05
1.473472174027020642e+01,1.055370012181811035e-05
1.471436964252660751e+01,1.059826809068908915e-05
1.479846615802415677e+01,1.042099484038772061e-05
1.477023965567418706e+01,1.045231329044327140e-05
1.473002544228005384e+01,1.056035489455098286e-05
1.472405412490416587e+01,1.056912424246547744e-05
1.471034558469985143e+01,1.063900253939209506e-05
1.468592753440919552e+01,1.070399503078078851e-05
1.493973288827220891e+01,1.024114953906973824e-05
1.494309904119803178e+01,1.015986345009878278e-05
1.454287688705762349e+01,1.130385317082982510e-05
1.453660803706831040e+01,1.131713088398100808e-05
1.462999319413268040e+01,1.089402303477982059e-05
1.469543065137295024e+01,1.064058778865728527e-05
1.486452076355695695e+01,1.027515372697962448e-05
1.489234041523501340e+01,1.021274238155456260e-05
1.480334746797587009e+01,1.040264487528475001e-05
1.477188488034225244e+01,1.043071461026556790e-05
1.480707755401716952e+01,1.037948550219880417e-05
1.471619471901496112e+01,1.060121940099634230e-05
1.474312262615512559e+01,1.048796002578455955e-05
1.471247114791069421e+01,1.061567672877572477e-05
1.471191898965070521e+01,1.059234637068584561e-05
1.487351124922165901e+01,1.024097127810819075e-05
1.477016816413542522e+01,1.044091004587244242e-05
1.471882647228979124e+01,1.060967406374402344e-05
1.480370165486823630e+01,1.040392453433014452e-05
1.487851469831594819e+01,1.023338791128480807e-05
1.488941998077837248e+01,1.023284221446374431e-05
1.475745370594207806e+01,1.049611637427005917e-05
1.475883114872276991e+01,1.048845115292351693e-05
1.479107238803544355e+01,1.039598464558366686e-05
1.453888264932887786e+01,1.125128255807794631e-05
1.470847500847068012e+01,1.061354032572126016e-05
1.486628203139022020e+01,1.027852340484969318e-05
1.486511766909547916e+01,1.028674432745901868e-05
1.479402463793786993e+01,1.036784487951081246e-05
1.481352001315194933e+01,1.031451392918825150e-05
1.475714013248939871e+01,1.053132200468098745e-05
1.487494306402966160e+01,1.025209530780557543e-05
1.487737137112603492e+01,1.023984077619388700e-05
1.471031891247358558e+01,1.059460191754624248e-05
1.471933387137802107e+01,1.059174974216148257e-05
1.478882171318393013e+01,1.039042308548232540e-05
1.478849856717854117e+01,1.038920527207665145e-05
1.477775432269447897e+01,1.043222891894401982e-05
1.461040319378125041e+01,1.099266046367119998e-05
1.468494720756379657e+01,1.069684913090895861e-05
1.477307628465988820e+01,1.044430155161535367e-05
1.456228420773325816e+01,1.117331521527376026e-05
1.468376474061356873e+01,1.071111364581156522e-05
1.487438878597746950e+01,1.023468303174013272e-05
1.487020409502680351e+01,1.024696484819287434e-05
1.471415451933688168e+01,1.057218287314753979e-05
1.472409179683905656e+01,1.056210658134659752e-05
1.470453919668601372e+01,1.061091734300134704e-05
1.471266982631838616e+01,1.063492800312815234e-05
1.486986823424106419e+01,1.027721646096324548e-05
1.471666690481584894e+01,1.059968963090796024e-05
1.459829456926203406e+01,1.102850092138396576e-05
1.469594645187182458e+01,1.061476905306335539e-05
1.471815582702561898e+01,1.059065016306703910e-05
1.453761857892723874e+01,1.130910459323786199e-05
1.455511641934253753e+01,1.122728099289815873e-05
1.487571160490662336e+01,1.024143875838490203e-05
1.487041144506905788e+01,1.025771416607312858e-05
1.472347909339596406e+01,1.056253313436172903e-05
1.471857498053797819e+01,1.060025897459127009e-05
1.460875240226693528e+01,1.093918490369105712e-05
1.475986171794534130e+01,1.045316366798942909e-05
1.446024652212424932e+01,1.173435703094583005e-05
1.472985284585421262e+01,1.054016229318222031e-05
1.471291293418456902e+01,1.064276511897332966e-05
1.477730988615472363e+01,1.041877840179949999e-05
1.470510939670133332e+01,1.063129730027867481e-05
1.476977376435013412e+01,1.047888235916616395e-05
1.470831100282147830e+01,1.061740567820379511e-05
1.477264684361937874e+01,1.044634791469434276e-05
1.469054140144860732e+01,1.067807988874847069e-05
1.470307898446125527e+01,1.063988111127400771e-05
1.475957964418170221e+01,1.051098934112815186e-05
1.472053937396342249e+01,1.057042845786781982e-05
1.459081662465355755e+01,1.108172546082641929e-05
1.477756304035960966e+01,1.047586010827217251e-05
1.460887875484640830e+01,1.096168671210762113e-05
1.475382982517589880e+01,1.046828583639580756e-05
1.460153564861877484e+01,1.103093472920591012e-05
1.470291323238271985e+01,1.065917695086682215e-05
1.477777050064840303e+01,1.039733251673169434e-05
1.472929772085450395e+01,1.054548647516639903e-05
1.480055358429496870e+01,1.038455684465589002e-05
1.453828061645854852e+01,1.129480824602069333e-05
1.494109639831715164e+01,1.025897108775097877e-05
1.475232734669808998e+01,1.052998595696408302e-05
1.456771210388291671e+01,1.118348063755547628e-05
1.444816756046194151e+01,1.180859362648334354e-05
1.470608709190276464e+01,1.064218940882710740e-05
1.493708533161879082e+01,1.020672152662882581e-05
1.472015167938619662e+01,1.055343636835459620e-05
1.469530033850878503e+01,1.065440119418781251e-05
1.474934987976864065e+01,1.048280955728841946e-05
1.456176101894939734e+01,1.117902866099029779e-05
1.470861129165456660e+01,1.060370868799509481e-05
1.479278695179711356e+01,1.043018983182264492e-05
1.471585734821602465e+01,1.060365138982888311e-05
1.472809338291219028e+01,1.055693974194582552e-05
1.475894991952766944e+01,1.049005459208274260e-05
1.475452534258923620e+01,1.048427111527416855e-05
1.471468235204369179e+01,1.060814975062385201e-05
1.471652958440965620e+01,1.059866553987376392e-05
1.477555718442834376e+01,1.039791550283553079e-05
1.472792221008291058e+01,1.053952200891217217e-05
1.477317458663885219e+01,1.043403881340054795e-05
1.458089591870313839e+01,1.108329797716578469e-05
1.471121665975750759e+01,1.060782506101531908e-05
1.488957178715397767e+01,1.020949912344804034e-05
1.488121722956715054e+01,1.028519636747660115e-05
1.487806143029067130e+01,1.030025396175915375e-05
1.477733564790793253e+01,1.044090276991482824e-05
1.476985481721631288e+01,1.041108134813839570e-05
1.494094398160105719e+01,1.020616855385014787e-05
1.488157909676881552e+01,1.027684356813551858e-05
1.489530732017395565e+01,1.023164259095210582e-05
1.475970915977156039e+01,1.048646208801073954e-05
1.476357307207219272e+01,1.049333422997733578e-05
1.470469245854025608e+01,1.065285687218420208e-05
1.471559706377604648e+01,1.059167334460653365e-05
1.470292328603659904e+01,1.063277977664256468e-05
1.477117736687100802e+01,1.048722515406552702e-05
1.471954181367397219e+01,1.058193174685584381e-05
1.476086408875054801e+01,1.048043941409559920e-05
1.487762990087426296e+01,1.026527024805545807e-05
1.488930095792469288e+01,1.020986292132874951e-05
1.494079517372255062e+01,1.022346350509906188e-05
1.476347143898571446e+01,1.045998487825272605e-05
1.457972150366563646e+01,1.110748780774883926e-05
1.476219205802504320e+01,1.045602402882650495e-05
1.474650132213851172e+01,1.046695160766830668e-05
1.471178602527658796e+01,1.060432987287640572e-05
1.472365840409865356e+01,1.055026768881361932e-05
1.476041843545487531e+01,1.047720888891490176e-05
1.478521234847095123e+01,1.039095423038816079e-05
1.474016118758864735e+01,1.051689650921616703e-05
1.458718182055736534e+01,1.104375769500620663e-05
1.474286606649260634e+01,1.060093472915468737e-05
1.476166108593845827e+01,1.047490604833001271e-05
1.461505103545225381e+01,1.099007749871816486e-05
1.471227911450886516e+01,1.060872727975947782e-05
1.481866313879457131e+01,1.029002942232182249e-05
1.438314361101231320e+01,1.221900765813188627e-05
1.469091291154114209e+01,1.072736267815344036e-05
1.471565351680363776e+01,1.058760244632139802e-05
1.480087271849194153e+01,1.040324696077732369e-05
1.452805639965241369e+01,1.136308037530397996e-05
1.450764372736020036e+01,1.145550049841403961e-05
1.471759819302345562e+01,1.060242539097089320e-05
1.460276402392764794e+01,1.100205736292991787e-05
1.474483397939213702e+01,1.053392588801216334e-05
1.471763144218827080e+01,1.058895759342703968e-05
1.459660126112834000e+01,1.105701267078984529e-05
1.471432260418939286e+01,1.058736052073072642e-05
1.487682401257562503e+01,1.032331874739611521e-05
1.470577558438878896e+01,1.062350202118977904e-05
1.477019532870324703e+01,1.044595410348847508e-05
1.477778411374972301e+01,1.043618613039143384e-05
1.471479313632612929e+01,1.059062560671009123e-05
1.478188251677945253e+01,1.040678671415662393e-05
1.416437884013282300e+01,1.403127134835813195e-05
1.471567775871955241e+01,1.058999987435527146e-05
1.471128309120644850e+01,1.061892908182926476e-05
1.471927077935850470e+01,1.058331872627604753e-05
1.472074668359815419e+01,1.062830324372043833e-05
1.469086730259057738e+01,1.068888832378434017e-05
1.438680919150756310e+01,1.218735542352078483e-05
1.463781872462485190e+01,1.087574855773709714e-05
1.449462168267752205e+01,1.155282279796665534e-05
1.494228687693554214e+01,1.018196599034126848e-05
1.475249591399787441e+01,1.049837737809866667e-05
1.472971748717120022e+01,1.063974923454225063e-05
1.471440511992273770e+01,1.057484951161313802e-05
1.473064688434689806e+01,1.056508517649490386e-05
1.453594382308065924e+01,1.132479701482225209e-05
1.475571718130141363e+01,1.053154028340941295e-05
1.476540172827081498e+01,1.046799025061773136e-05
1.494078483533399648e+01,1.022437027131672949e-05
1.471362452986032210e+01,1.060713748302077875e-05
1.460525863893617426e+01,1.101725865737535059e-05
1.475501712646508246e+01,1.054179847415070981e-05
1.473700182247219459e+01,1.054479253070894629e-05
1.456977862570860793e+01,1.112040717998752370e-05
1.488370893572014175e+01,1.025549681799020618e-05
1.479354479862069383e+01,1.038852042256621644e-05
1.471233635871176126e+01,1.061103739630198106e-05
1.478275696796709227e+01,1.038960090227192268e-05
1.493822015889635502e+01,1.019532737700501457e-05
1.477137825958670625e+01,1.044480450218543410e-05
1.487858773327995365e+01,1.027155485644470900e-05
1.487903947781659753e+01,1.024792618409264833e-05
1.486919491563967632e+01,1.027195958158699796e-05
1.476911881697215634e+01,1.042721396515844390e-05
1.488417531229845103e+01,1.024732773657888174e-05
1.479206115324131510e+01,1.039703238348010927e-05
1.445429843514484602e+01,1.177293961518444121e-05
1.452951929839582590e+01,1.135959428211208433e-05
1.458741962218741506e+01,1.109059030568460003e-05
1.478235952137600684e+01,1.041520681610563770e-05
1.472519548272147638e+01,1.057354529621079564e-05
1.476540799270387438e+01,1.047957994160242379e-05
1.459179985322566431e+01,1.107036132452776656e-05
1.475549817291124199e+01,1.046140096150338650e-05
1.471998280358030975e+01,1.060188151313923299e-05
1.477141908937757009e+01,1.047754085448104888e-05
1.471576353848920427e+01,1.060815338860265911e-05
1.487856634315417637e+01,1.026767222356284037e-05
1.488593728155465179e+01,1.024884932121494785e-05
1.477614165383761957e+01,1.044774944602977484e-05
1.473047067905032215e+01,1.055657503457041457e-05
1.471131240608454149e+01,1.061219700204674155e-05
1.447952993839012947e+01,1.161581349151674658e-05
1.427844907310310951e+01,1.299937594012590125e-05
1.477069345765701236e+01,1.043186966853681952e-05
1.472009077311328440e+01,1.059221995092229918e-05
1.479985122884459336e+01,1.039460585161577910e-05
1.469545639111589352e+01,1.067752054950688034e-05
1.470836104914298836e+01,1.062445062416372821e-05
1.478105427791553517e+01,1.041079394781263545e-05
1.479045186320438887e+01,1.041314681060612202e-05
1.474388154689769870e+01,1.053614778356859460e-05
1.470821028423966403e+01,1.063981108018197119e-05
1.481733187496014281e+01,1.031798365147551522e-05
1.459734602224611422e+01,1.105648607335751876e-05
1.465371563171516200e+01,1.081361006072256714e-05
1.473012603215549099e+01,1.056413839251035824e-05
1.472288665983512423e+01,1.060053818946471438e-05
1.471141476665662218e+01,1.063477793650235981e-05
1.442930970255805789e+01,1.192253694171085954e-05
1.472210982344041064e+01,1.058773250406375155e-05
1.430024661869495795e+01,1.282601624552626163e-05
1.462585283927089463e+01,1.091365174943348393e-05
1.476523674868321656e+01,1.048836384143214673e-05
1.456171808864664285e+01,1.123200581787386909e-05
